date,TMAX_F,TMIN_F,energy_mwh,city
2025-03-03,33.08,12.2,4469524,Boston
2025-03-04,51.08,28.22,4361248,Boston
2025-03-05,55.94,42.08,4309520,Boston
2025-03-06,55.94,35.96,4545674,Boston
2025-03-07,42.98,29.12,4631608,Boston
2025-03-08,41.0,31.1,4381226,Boston
2025-03-09,46.04,30.2,815240,Boston
2025-03-10,62.06,33.08,4072910,Boston
2025-03-11,62.06,33.98,3859326,Boston
2025-03-12,50.0,33.08,4172006,Boston
2025-03-13,44.06,33.98,4246924,Boston
2025-03-14,46.04,35.06,3955566,Boston
2025-03-15,62.06,37.94,3707180,Boston
2025-03-16,69.08,44.96,3836102,Boston
2025-03-17,60.98,41.0,4507030,Boston
2025-03-18,48.92,37.94,4175712,Boston
2025-03-19,44.96,35.96,3914776,Boston
2025-03-20,51.08,37.94,4161668,Boston
2025-03-21,46.94,39.92,4099730,Boston
2025-03-22,62.06,37.94,3622984,Boston
2025-03-23,46.04,29.12,3897774,Boston
2025-03-24,42.08,33.98,4793820,Boston
2025-03-25,53.96,35.96,4168066,Boston
2025-03-26,48.92,37.94,4346908,Boston
2025-03-27,51.08,33.08,4150412,Boston
2025-03-28,60.08,37.04,4093154,Boston
2025-03-29,48.02,33.98,4124036,Boston
2025-03-30,42.08,35.06,4310590,Boston
2025-03-31,62.06,39.92,4262584,Boston
2025-04-01,59.0,35.96,3964968,Boston
2025-04-02,39.02,31.1,3969896,Boston
2025-04-03,64.94,35.96,4229392,Boston
2025-04-04,69.08,48.02,3739380,Boston
2025-04-05,48.92,39.02,3878874,Boston
2025-04-06,53.06,39.92,4155998,Boston
2025-04-07,48.02,37.04,4609600,Boston
2025-04-08,42.08,30.2,4280440,Boston
2025-04-09,46.94,28.22,3998316,Boston
2025-04-10,44.96,33.98,4064370,Boston
2025-04-11,42.98,35.06,4413304,Boston
2025-04-12,39.02,35.06,4249816,Boston
2025-04-13,44.96,37.94,3998018,Boston
2025-04-14,68.0,41.0,3551448,Boston
2025-04-15,66.92,48.02,3734006,Boston
2025-04-16,51.98,41.0,3920958,Boston
2025-04-17,60.08,41.0,3616496,Boston
2025-04-18,66.92,41.0,3382474,Boston
2025-04-19,82.94,55.94,3251392,Boston
2025-04-20,69.98,48.02,2965286,Boston
2025-04-21,55.94,42.98,3368626,Boston
2025-04-22,57.92,46.04,3589986,Boston
2025-04-23,73.04,44.06,3391774,Boston
2025-04-24,69.98,46.94,3475642,Boston
2025-04-25,69.08,51.08,3578104,Boston
2025-04-26,64.04,53.06,3611718,Boston
2025-04-27,57.02,46.04,3316966,Boston
2025-04-28,71.96,48.92,3349670,Boston
2025-04-29,78.98,51.98,3312862,Boston
2025-04-30,71.96,53.96,3349980,Boston
2025-05-01,60.98,46.04,3352154,Boston
2025-05-02,71.06,48.92,3775688,Boston
2025-05-03,84.02,57.02,3660264,Boston
2025-05-04,77.0,53.06,3599194,Boston
2025-05-05,53.96,48.92,3959684,Boston
2025-05-06,60.98,48.92,3946886,Boston
2025-05-07,73.04,55.04,3692742,Boston
2025-05-08,69.98,53.96,3773904,Boston
2025-05-09,55.94,48.02,4060036,Boston
2025-05-10,64.04,46.94,3482846,Boston
2025-05-11,69.98,53.06,2869036,Boston
2025-05-12,75.02,46.04,3424942,Boston
2025-05-13,62.96,51.98,3520204,Boston
2025-05-14,62.06,50.0,3622830,Boston
2025-05-15,68.0,55.04,3968290,Boston
2025-05-16,78.98,62.96,4032102,Boston
2025-05-17,75.92,60.98,3823050,Boston
2025-05-18,69.98,59.0,3453570,Boston
2025-05-19,64.04,50.0,3679828,Boston
2025-05-20,57.02,48.92,3742392,Boston
2025-05-21,50.0,46.94,3906452,Boston
2025-05-22,48.02,44.96,4259234,Boston
2025-05-23,57.92,44.06,4021594,Boston
2025-05-24,62.06,48.92,3460218,Boston
2025-05-25,60.98,51.08,3389174,Boston
2025-05-26,62.96,51.08,3309938,Boston
2025-05-27,73.94,51.08,3729048,Boston
2025-05-28,77.0,57.92,3722670,Boston
2025-05-29,64.04,57.02,3926378,Boston
2025-05-30,77.0,60.08,3961114,Boston
2025-05-31,69.98,51.98,3552512,Boston
2025-06-01,64.94,51.98,3207624,Boston
2025-06-02,71.96,51.08,3559134,Boston
2025-06-03,71.96,55.04,3767682,Boston
2025-06-04,84.92,60.08,4213778,Boston
2025-06-05,87.08,62.06,5047456,Boston
2025-06-06,78.98,60.98,5087794,Boston
2025-06-07,66.92,60.98,4477574,Boston
2025-06-08,66.92,57.02,3886458,Boston
2025-06-09,60.08,55.94,4217722,Boston
2025-06-10,62.06,55.94,4289826,Boston
2025-06-11,82.94,62.06,4240808,Boston
2025-06-12,89.06,66.02,4681512,Boston
2025-06-13,69.98,59.0,4271740,Boston
2025-06-14,60.98,57.02,3907364,Boston
2025-06-15,64.04,55.94,3654316,Boston
2025-06-16,66.02,55.04,4058528,Boston
2025-06-17,68.0,59.0,4588146,Boston
2025-06-18,78.08,64.94,4970202,Boston
2025-06-19,91.94,68.0,5375044,Boston
2025-06-20,84.92,69.98,4886768,Boston
2025-06-21,80.06,66.02,4694386,Boston
2025-06-22,93.92,71.06,5358102,Boston
2025-06-23,89.96,75.92,6594904,Boston
2025-06-24,102.02,78.08,6982522,Boston
2025-06-25,93.02,78.08,7067194,Boston
2025-06-26,78.08,60.98,5085328,Boston
2025-06-27,71.06,60.98,4392216,Boston
2025-06-28,69.08,57.92,4578716,Boston
2025-06-29,77.0,62.06,5009244,Boston
2025-06-30,82.94,66.92,5561138,Boston
2025-07-01,93.02,69.98,6073562,Boston
2025-07-02,87.98,73.04,5882786,Boston
2025-07-03,89.96,69.08,5445234,Boston
2025-07-04,80.96,64.94,4386690,Boston
2025-07-05,84.02,66.02,4529126,Boston
2025-07-06,93.92,69.08,5345824,Boston
2025-07-07,89.96,73.04,6110578,Boston
2025-07-08,93.92,68.0,6363506,Boston
2025-07-09,71.06,66.02,5866196,Boston
2025-07-10,66.92,62.96,5525956,Boston
2025-07-11,75.02,62.96,5454304,Boston
2025-07-12,75.92,66.92,5384142,Boston
2025-07-13,78.08,66.02,5368668,Boston
2025-07-14,82.94,66.92,5843046,Boston
2025-07-15,89.06,73.94,6316306,Boston
2025-07-16,95.0,71.06,6266080,Boston
2025-07-17,91.04,71.96,6219210,Boston
2025-07-18,82.04,64.94,5235556,Boston
2025-07-19,87.08,64.94,4753038,Boston
2025-07-20,87.08,69.98,5347714,Boston
2025-07-21,80.06,66.02,4985468,Boston
2025-07-22,73.04,60.98,4584012,Boston
2025-07-23,78.08,62.96,4963960,Boston
2025-07-24,89.96,66.92,5552546,Boston
2025-07-25,95.0,71.96,6279850,Boston
2025-07-26,77.0,66.02,5146396,Boston
2025-07-27,75.92,64.94,5101344,Boston
2025-07-28,84.02,64.94,6106836,Boston
2025-07-29,98.96,73.04,6664674,Boston
2025-07-30,89.96,71.06,6391540,Boston
2025-07-31,84.02,60.98,5548128,Boston
2025-08-01,71.06,60.08,4527520,Boston
2025-08-02,71.06,60.08,3996714,Boston
2025-08-03,,,4208750,Boston
2025-08-04,,,5178659,Boston
2025-08-05,,,350710,Boston
2024-08-05,,,33243522,"CROSSETT 0.9 S, AR US"
2024-08-06,,,31370374,"CROSSETT 0.9 S, AR US"
2024-08-07,,,30020191,"CROSSETT 0.9 S, AR US"
2024-08-08,,,30480240,"CROSSETT 0.9 S, AR US"
2024-08-09,,,28816768,"CROSSETT 0.9 S, AR US"
2024-08-10,,,25807711,"CROSSETT 0.9 S, AR US"
2024-08-11,,,25083908,"CROSSETT 0.9 S, AR US"
2024-08-12,,,28134466,"CROSSETT 0.9 S, AR US"
2024-08-13,,,29752002,"CROSSETT 0.9 S, AR US"
2024-08-14,,,30882843,"CROSSETT 0.9 S, AR US"
2024-08-15,,,31029913,"CROSSETT 0.9 S, AR US"
2024-08-16,,,31475243,"CROSSETT 0.9 S, AR US"
2024-08-17,,,29247042,"CROSSETT 0.9 S, AR US"
2024-08-18,,,28303590,"CROSSETT 0.9 S, AR US"
2024-08-19,,,28902547,"CROSSETT 0.9 S, AR US"
2024-08-20,,,27178729,"CROSSETT 0.9 S, AR US"
2024-08-21,,,26590434,"CROSSETT 0.9 S, AR US"
2024-08-22,,,27239808,"CROSSETT 0.9 S, AR US"
2024-08-23,,,28111920,"CROSSETT 0.9 S, AR US"
2024-08-24,,,28391630,"CROSSETT 0.9 S, AR US"
2024-08-25,,,30201573,"CROSSETT 0.9 S, AR US"
2024-08-26,,,33875996,"CROSSETT 0.9 S, AR US"
2024-08-27,,,33655613,"CROSSETT 0.9 S, AR US"
2024-08-28,,,33095385,"CROSSETT 0.9 S, AR US"
2024-08-29,,,32365623,"CROSSETT 0.9 S, AR US"
2024-08-30,,,30668549,"CROSSETT 0.9 S, AR US"
2024-08-31,,,27956264,"CROSSETT 0.9 S, AR US"
2024-09-01,,,25790070,"CROSSETT 0.9 S, AR US"
2024-09-02,,,24652183,"CROSSETT 0.9 S, AR US"
2024-09-03,,,26785428,"CROSSETT 0.9 S, AR US"
2024-09-04,,,27486986,"CROSSETT 0.9 S, AR US"
2024-09-05,,,28313422,"CROSSETT 0.9 S, AR US"
2024-09-06,,,25944070,"CROSSETT 0.9 S, AR US"
2024-09-07,,,22153147,"CROSSETT 0.9 S, AR US"
2024-09-08,,,21778416,"CROSSETT 0.9 S, AR US"
2024-09-09,,,25151851,"CROSSETT 0.9 S, AR US"
2024-09-10,,,26692504,"CROSSETT 0.9 S, AR US"
2024-09-11,,,26997126,"CROSSETT 0.9 S, AR US"
2024-09-12,,,27090138,"CROSSETT 0.9 S, AR US"
2024-09-13,,,27060444,"CROSSETT 0.9 S, AR US"
2024-09-14,,,26024010,"CROSSETT 0.9 S, AR US"
2024-09-15,,,26276613,"CROSSETT 0.9 S, AR US"
2024-09-16,,,28400450,"CROSSETT 0.9 S, AR US"
2024-09-17,,,28724905,"CROSSETT 0.9 S, AR US"
2024-09-18,,,28927555,"CROSSETT 0.9 S, AR US"
2024-09-19,,,29836476,"CROSSETT 0.9 S, AR US"
2024-09-20,,,29427292,"CROSSETT 0.9 S, AR US"
2024-09-21,,,28263990,"CROSSETT 0.9 S, AR US"
2024-09-22,,,25901033,"CROSSETT 0.9 S, AR US"
2024-09-23,,,26556849,"CROSSETT 0.9 S, AR US"
2024-09-24,,,26107101,"CROSSETT 0.9 S, AR US"
2024-09-25,,,26088254,"CROSSETT 0.9 S, AR US"
2024-09-26,,,26103808,"CROSSETT 0.9 S, AR US"
2024-09-27,,,24562609,"CROSSETT 0.9 S, AR US"
2024-09-28,,,23606745,"CROSSETT 0.9 S, AR US"
2024-09-29,,,23810940,"CROSSETT 0.9 S, AR US"
2024-09-30,,,26816704,"CROSSETT 0.9 S, AR US"
2024-10-01,,,25659031,"CROSSETT 0.9 S, AR US"
2024-10-02,,,24745935,"CROSSETT 0.9 S, AR US"
2024-10-03,,,24726073,"CROSSETT 0.9 S, AR US"
2024-10-04,,,24922531,"CROSSETT 0.9 S, AR US"
2024-10-05,,,24221892,"CROSSETT 0.9 S, AR US"
2024-10-06,,,23764644,"CROSSETT 0.9 S, AR US"
2024-10-07,,,24432677,"CROSSETT 0.9 S, AR US"
2024-10-08,,,23855915,"CROSSETT 0.9 S, AR US"
2024-10-09,,,23980379,"CROSSETT 0.9 S, AR US"
2024-10-10,,,24473843,"CROSSETT 0.9 S, AR US"
2024-10-11,,,24448872,"CROSSETT 0.9 S, AR US"
2024-10-12,,,23006259,"CROSSETT 0.9 S, AR US"
2024-10-13,,,22904025,"CROSSETT 0.9 S, AR US"
2024-10-14,,,24380226,"CROSSETT 0.9 S, AR US"
2024-10-15,,,24750081,"CROSSETT 0.9 S, AR US"
2024-10-16,,,24615786,"CROSSETT 0.9 S, AR US"
2024-10-17,,,24912789,"CROSSETT 0.9 S, AR US"
2024-10-18,,,23969535,"CROSSETT 0.9 S, AR US"
2024-10-19,,,22517403,"CROSSETT 0.9 S, AR US"
2024-10-20,,,22549559,"CROSSETT 0.9 S, AR US"
2024-10-21,,,24641163,"CROSSETT 0.9 S, AR US"
2024-10-22,,,24692953,"CROSSETT 0.9 S, AR US"
2024-10-23,,,24395103,"CROSSETT 0.9 S, AR US"
2024-10-24,,,24766291,"CROSSETT 0.9 S, AR US"
2024-10-25,,,24223815,"CROSSETT 0.9 S, AR US"
2024-10-26,,,22463283,"CROSSETT 0.9 S, AR US"
2024-10-27,,,22623362,"CROSSETT 0.9 S, AR US"
2024-10-28,,,24944755,"CROSSETT 0.9 S, AR US"
2024-10-29,,,25490464,"CROSSETT 0.9 S, AR US"
2024-10-30,,,25901472,"CROSSETT 0.9 S, AR US"
2024-10-31,,,24957621,"CROSSETT 0.9 S, AR US"
2024-11-01,,,24184603,"CROSSETT 0.9 S, AR US"
2024-11-02,,,23143807,"CROSSETT 0.9 S, AR US"
2024-11-03,,,23504825,"CROSSETT 0.9 S, AR US"
2024-11-04,,,25061098,"CROSSETT 0.9 S, AR US"
2024-11-05,,,24983621,"CROSSETT 0.9 S, AR US"
2024-11-06,,,24985250,"CROSSETT 0.9 S, AR US"
2024-11-07,,,25128000,"CROSSETT 0.9 S, AR US"
2024-11-08,,,24329893,"CROSSETT 0.9 S, AR US"
2024-11-09,,,23063295,"CROSSETT 0.9 S, AR US"
2024-11-10,,,22450086,"CROSSETT 0.9 S, AR US"
2024-11-11,,,24189738,"CROSSETT 0.9 S, AR US"
2024-11-12,,,24774914,"CROSSETT 0.9 S, AR US"
2024-11-13,,,24819478,"CROSSETT 0.9 S, AR US"
2024-11-14,,,24426806,"CROSSETT 0.9 S, AR US"
2024-11-15,,,24253258,"CROSSETT 0.9 S, AR US"
2024-11-16,,,23177141,"CROSSETT 0.9 S, AR US"
2024-11-17,,,22484854,"CROSSETT 0.9 S, AR US"
2024-11-18,,,24464845,"CROSSETT 0.9 S, AR US"
2024-11-19,,,24801457,"CROSSETT 0.9 S, AR US"
2024-11-20,,,24842814,"CROSSETT 0.9 S, AR US"
2024-11-21,,,26582180,"CROSSETT 0.9 S, AR US"
2024-11-22,,,26142242,"CROSSETT 0.9 S, AR US"
2024-11-23,,,24764999,"CROSSETT 0.9 S, AR US"
2024-11-24,,,23747498,"CROSSETT 0.9 S, AR US"
2024-11-25,,,25775338,"CROSSETT 0.9 S, AR US"
2024-11-26,,,26035668,"CROSSETT 0.9 S, AR US"
2024-11-27,,,26209404,"CROSSETT 0.9 S, AR US"
2024-11-28,,,24435184,"CROSSETT 0.9 S, AR US"
2024-11-29,,,25672017,"CROSSETT 0.9 S, AR US"
2024-11-30,,,26446685,"CROSSETT 0.9 S, AR US"
2024-12-01,,,26899599,"CROSSETT 0.9 S, AR US"
2024-12-02,,,29142787,"CROSSETT 0.9 S, AR US"
2024-12-03,,,30022861,"CROSSETT 0.9 S, AR US"
2024-12-04,,,29186273,"CROSSETT 0.9 S, AR US"
2024-12-05,,,29409329,"CROSSETT 0.9 S, AR US"
2024-12-06,,,29826839,"CROSSETT 0.9 S, AR US"
2024-12-07,,,27087730,"CROSSETT 0.9 S, AR US"
2024-12-08,,,24624652,"CROSSETT 0.9 S, AR US"
2024-12-09,,,26039963,"CROSSETT 0.9 S, AR US"
2024-12-10,,,26718664,"CROSSETT 0.9 S, AR US"
2024-12-11,,,29029133,"CROSSETT 0.9 S, AR US"
2024-12-12,,,29821077,"CROSSETT 0.9 S, AR US"
2024-12-13,,,29507161,"CROSSETT 0.9 S, AR US"
2024-12-14,,,26202455,"CROSSETT 0.9 S, AR US"
2024-12-15,,,24891231,"CROSSETT 0.9 S, AR US"
2024-12-16,,,26302652,"CROSSETT 0.9 S, AR US"
2024-12-17,,,26030630,"CROSSETT 0.9 S, AR US"
2024-12-18,,,26803099,"CROSSETT 0.9 S, AR US"
2024-12-19,,,28001882,"CROSSETT 0.9 S, AR US"
2024-12-20,,,28206169,"CROSSETT 0.9 S, AR US"
2024-12-21,,,28093844,"CROSSETT 0.9 S, AR US"
2024-12-22,,,27660840,"CROSSETT 0.9 S, AR US"
2024-12-23,,,27192153,"CROSSETT 0.9 S, AR US"
2024-12-24,,,24518425,"CROSSETT 0.9 S, AR US"
2024-12-25,,,22934593,"CROSSETT 0.9 S, AR US"
2024-12-26,,,24198883,"CROSSETT 0.9 S, AR US"
2024-12-27,,,24003754,"CROSSETT 0.9 S, AR US"
2024-12-28,,,22426225,"CROSSETT 0.9 S, AR US"
2024-12-29,,,21875800,"CROSSETT 0.9 S, AR US"
2024-12-30,,,23450520,"CROSSETT 0.9 S, AR US"
2024-12-31,,,24710040,"CROSSETT 0.9 S, AR US"
2025-01-01,,,24653273,"CROSSETT 0.9 S, AR US"
2025-01-02,,,27014715,"CROSSETT 0.9 S, AR US"
2025-01-03,,,27787949,"CROSSETT 0.9 S, AR US"
2025-01-04,,,27509705,"CROSSETT 0.9 S, AR US"
2025-01-05,,,27653352,"CROSSETT 0.9 S, AR US"
2025-01-06,,,30652530,"CROSSETT 0.9 S, AR US"
2025-01-07,,,31362906,"CROSSETT 0.9 S, AR US"
2025-01-08,,,32071637,"CROSSETT 0.9 S, AR US"
2025-01-09,,,31836020,"CROSSETT 0.9 S, AR US"
2025-01-10,,,30372500,"CROSSETT 0.9 S, AR US"
2025-01-11,,,28633350,"CROSSETT 0.9 S, AR US"
2025-01-12,,,28193073,"CROSSETT 0.9 S, AR US"
2025-01-13,,,29943311,"CROSSETT 0.9 S, AR US"
2025-01-14,,,30640596,"CROSSETT 0.9 S, AR US"
2025-01-15,,,30879190,"CROSSETT 0.9 S, AR US"
2025-01-16,,,29156396,"CROSSETT 0.9 S, AR US"
2025-01-17,,,27784901,"CROSSETT 0.9 S, AR US"
2025-01-18,,,26793663,"CROSSETT 0.9 S, AR US"
2025-01-19,,,30036433,"CROSSETT 0.9 S, AR US"
2025-01-20,,,34048915,"CROSSETT 0.9 S, AR US"
2025-01-21,,,35373699,"CROSSETT 0.9 S, AR US"
2025-01-22,,,34637673,"CROSSETT 0.9 S, AR US"
2025-01-23,,,32754578,"CROSSETT 0.9 S, AR US"
2025-01-24,,,32302329,"CROSSETT 0.9 S, AR US"
2025-01-25,,,29346594,"CROSSETT 0.9 S, AR US"
2025-01-26,,,27322317,"CROSSETT 0.9 S, AR US"
2025-01-27,,,28660679,"CROSSETT 0.9 S, AR US"
2025-01-28,,,27770945,"CROSSETT 0.9 S, AR US"
2025-01-29,,,26399436,"CROSSETT 0.9 S, AR US"
2025-01-30,,,26376369,"CROSSETT 0.9 S, AR US"
2025-01-31,,,25869128,"CROSSETT 0.9 S, AR US"
2025-02-01,,,25825719,"CROSSETT 0.9 S, AR US"
2025-02-02,,,24538623,"CROSSETT 0.9 S, AR US"
2025-02-03,,,26210902,"CROSSETT 0.9 S, AR US"
2025-02-04,,,26915198,"CROSSETT 0.9 S, AR US"
2025-02-05,,,27942158,"CROSSETT 0.9 S, AR US"
2025-02-06,,,27759157,"CROSSETT 0.9 S, AR US"
2025-02-07,,,26961011,"CROSSETT 0.9 S, AR US"
2025-02-08,,,26472757,"CROSSETT 0.9 S, AR US"
2025-02-09,,,26355193,"CROSSETT 0.9 S, AR US"
2025-02-10,,,28203497,"CROSSETT 0.9 S, AR US"
2025-02-11,,,29034585,"CROSSETT 0.9 S, AR US"
2025-02-12,,,29231986,"CROSSETT 0.9 S, AR US"
2025-02-13,,,29617811,"CROSSETT 0.9 S, AR US"
2025-02-14,,,29661955,"CROSSETT 0.9 S, AR US"
2025-02-15,,,26621610,"CROSSETT 0.9 S, AR US"
2025-02-16,,,27146225,"CROSSETT 0.9 S, AR US"
2025-02-17,,,30410677,"CROSSETT 0.9 S, AR US"
2025-02-18,,,31034217,"CROSSETT 0.9 S, AR US"
2025-02-19,,,32789207,"CROSSETT 0.9 S, AR US"
2025-02-20,,,33547556,"CROSSETT 0.9 S, AR US"
2025-02-21,,,32056787,"CROSSETT 0.9 S, AR US"
2025-02-22,,,28616697,"CROSSETT 0.9 S, AR US"
2025-02-23,,,26477234,"CROSSETT 0.9 S, AR US"
2025-02-24,,,26550454,"CROSSETT 0.9 S, AR US"
2025-02-25,,,25094799,"CROSSETT 0.9 S, AR US"
2025-02-26,,,25293511,"CROSSETT 0.9 S, AR US"
2025-02-27,,,25065938,"CROSSETT 0.9 S, AR US"
2025-02-28,,,25143649,"CROSSETT 0.9 S, AR US"
2025-03-01,,,24082357,"CROSSETT 0.9 S, AR US"
2025-03-02,,,24654503,"CROSSETT 0.9 S, AR US"
2025-03-03,,,25836508,"CROSSETT 0.9 S, AR US"
2025-03-04,,,24949494,"CROSSETT 0.9 S, AR US"
2025-03-05,,,26099635,"CROSSETT 0.9 S, AR US"
2025-03-06,,,26239712,"CROSSETT 0.9 S, AR US"
2025-03-07,,,25584939,"CROSSETT 0.9 S, AR US"
2025-03-08,,,23779805,"CROSSETT 0.9 S, AR US"
2025-03-09,,,4561456,"CROSSETT 0.9 S, AR US"
2025-03-10,,,24149751,"CROSSETT 0.9 S, AR US"
2025-03-11,,,23617048,"CROSSETT 0.9 S, AR US"
2025-03-12,,,23143524,"CROSSETT 0.9 S, AR US"
2025-03-13,,,23889161,"CROSSETT 0.9 S, AR US"
2025-03-14,,,23456294,"CROSSETT 0.9 S, AR US"
2025-03-15,,,22177688,"CROSSETT 0.9 S, AR US"
2025-03-16,,,22157413,"CROSSETT 0.9 S, AR US"
2025-03-17,,,24295900,"CROSSETT 0.9 S, AR US"
2025-03-18,,,23599966,"CROSSETT 0.9 S, AR US"
2025-03-19,,,23729028,"CROSSETT 0.9 S, AR US"
2025-03-20,,,24156222,"CROSSETT 0.9 S, AR US"
2025-03-21,,,24376636,"CROSSETT 0.9 S, AR US"
2025-03-22,,,22399658,"CROSSETT 0.9 S, AR US"
2025-03-23,,,22990567,"CROSSETT 0.9 S, AR US"
2025-03-24,,,24223719,"CROSSETT 0.9 S, AR US"
2025-03-25,,,24436045,"CROSSETT 0.9 S, AR US"
2025-03-26,,,24124747,"CROSSETT 0.9 S, AR US"
2025-03-27,,,24186680,"CROSSETT 0.9 S, AR US"
2025-03-28,,,23831840,"CROSSETT 0.9 S, AR US"
2025-03-29,,,22278141,"CROSSETT 0.9 S, AR US"
2025-03-30,,,22427207,"CROSSETT 0.9 S, AR US"
2025-03-31,,,24044022,"CROSSETT 0.9 S, AR US"
2025-04-01,,,24937539,"CROSSETT 0.9 S, AR US"
2025-04-02,,,25306213,"CROSSETT 0.9 S, AR US"
2025-04-03,,,24539385,"CROSSETT 0.9 S, AR US"
2025-04-04,,,24259874,"CROSSETT 0.9 S, AR US"
2025-04-05,,,23362351,"CROSSETT 0.9 S, AR US"
2025-04-06,,,22611057,"CROSSETT 0.9 S, AR US"
2025-04-07,,,24932491,"CROSSETT 0.9 S, AR US"
2025-04-08,,,24684378,"CROSSETT 0.9 S, AR US"
2025-04-09,,,24522214,"CROSSETT 0.9 S, AR US"
2025-04-10,,,24324882,"CROSSETT 0.9 S, AR US"
2025-04-11,,,23501914,"CROSSETT 0.9 S, AR US"
2025-04-12,,,22171964,"CROSSETT 0.9 S, AR US"
2025-04-13,,,21766790,"CROSSETT 0.9 S, AR US"
2025-04-14,,,23884709,"CROSSETT 0.9 S, AR US"
2025-04-15,,,23769059,"CROSSETT 0.9 S, AR US"
2025-04-16,,,23610003,"CROSSETT 0.9 S, AR US"
2025-04-17,,,23846185,"CROSSETT 0.9 S, AR US"
2025-04-18,,,23097013,"CROSSETT 0.9 S, AR US"
2025-04-19,,,21672422,"CROSSETT 0.9 S, AR US"
2025-04-20,,,21764165,"CROSSETT 0.9 S, AR US"
2025-04-21,,,23373702,"CROSSETT 0.9 S, AR US"
2025-04-22,,,23831531,"CROSSETT 0.9 S, AR US"
2025-04-23,,,23972563,"CROSSETT 0.9 S, AR US"
2025-04-24,,,24663028,"CROSSETT 0.9 S, AR US"
2025-04-25,,,24472969,"CROSSETT 0.9 S, AR US"
2025-04-26,,,22450673,"CROSSETT 0.9 S, AR US"
2025-04-27,,,22291966,"CROSSETT 0.9 S, AR US"
2025-04-28,,,25162295,"CROSSETT 0.9 S, AR US"
2025-04-29,,,24838084,"CROSSETT 0.9 S, AR US"
2025-04-30,,,24403853,"CROSSETT 0.9 S, AR US"
2025-05-01,,,24588435,"CROSSETT 0.9 S, AR US"
2025-05-02,,,23673909,"CROSSETT 0.9 S, AR US"
2025-05-03,,,21368461,"CROSSETT 0.9 S, AR US"
2025-05-04,,,20862003,"CROSSETT 0.9 S, AR US"
2025-05-05,,,22966575,"CROSSETT 0.9 S, AR US"
2025-05-06,,,23221285,"CROSSETT 0.9 S, AR US"
2025-05-07,,,23021672,"CROSSETT 0.9 S, AR US"
2025-05-08,,,23602736,"CROSSETT 0.9 S, AR US"
2025-05-09,,,22536129,"CROSSETT 0.9 S, AR US"
2025-05-10,,,20936008,"CROSSETT 0.9 S, AR US"
2025-05-11,,,21199880,"CROSSETT 0.9 S, AR US"
2025-05-12,,,24142366,"CROSSETT 0.9 S, AR US"
2025-05-13,,,25391422,"CROSSETT 0.9 S, AR US"
2025-05-14,,,26852602,"CROSSETT 0.9 S, AR US"
2025-05-15,,,28115475,"CROSSETT 0.9 S, AR US"
2025-05-16,,,27092630,"CROSSETT 0.9 S, AR US"
2025-05-17,,,23797973,"CROSSETT 0.9 S, AR US"
2025-05-18,,,22513109,"CROSSETT 0.9 S, AR US"
2025-05-19,,,25237724,"CROSSETT 0.9 S, AR US"
2025-05-20,,,25384509,"CROSSETT 0.9 S, AR US"
2025-05-21,,,25140491,"CROSSETT 0.9 S, AR US"
2025-05-22,,,24673370,"CROSSETT 0.9 S, AR US"
2025-05-23,,,23353371,"CROSSETT 0.9 S, AR US"
2025-05-24,,,21578454,"CROSSETT 0.9 S, AR US"
2025-05-25,,,21097134,"CROSSETT 0.9 S, AR US"
2025-05-26,,,21809844,"CROSSETT 0.9 S, AR US"
2025-05-27,,,23799308,"CROSSETT 0.9 S, AR US"
2025-05-28,,,24134707,"CROSSETT 0.9 S, AR US"
2025-05-29,,,24216754,"CROSSETT 0.9 S, AR US"
2025-05-30,,,24630886,"CROSSETT 0.9 S, AR US"
2025-05-31,,,22258738,"CROSSETT 0.9 S, AR US"
2025-06-01,,,22239588,"CROSSETT 0.9 S, AR US"
2025-06-02,,,26512166,"CROSSETT 0.9 S, AR US"
2025-06-03,,,27278239,"CROSSETT 0.9 S, AR US"
2025-06-04,,,27041392,"CROSSETT 0.9 S, AR US"
2025-06-05,,,26794735,"CROSSETT 0.9 S, AR US"
2025-06-06,,,26485339,"CROSSETT 0.9 S, AR US"
2025-06-07,,,25258369,"CROSSETT 0.9 S, AR US"
2025-06-08,,,25375152,"CROSSETT 0.9 S, AR US"
2025-06-09,,,26637971,"CROSSETT 0.9 S, AR US"
2025-06-10,,,26539284,"CROSSETT 0.9 S, AR US"
2025-06-11,,,27739964,"CROSSETT 0.9 S, AR US"
2025-06-12,,,27851499,"CROSSETT 0.9 S, AR US"
2025-06-13,,,27075368,"CROSSETT 0.9 S, AR US"
2025-06-14,,,25709281,"CROSSETT 0.9 S, AR US"
2025-06-15,,,25503781,"CROSSETT 0.9 S, AR US"
2025-06-16,,,28748411,"CROSSETT 0.9 S, AR US"
2025-06-17,,,30310487,"CROSSETT 0.9 S, AR US"
2025-06-18,,,29549977,"CROSSETT 0.9 S, AR US"
2025-06-19,,,29651369,"CROSSETT 0.9 S, AR US"
2025-06-20,,,30518592,"CROSSETT 0.9 S, AR US"
2025-06-21,,,32337829,"CROSSETT 0.9 S, AR US"
2025-06-22,,,33775344,"CROSSETT 0.9 S, AR US"
2025-06-23,,,35377859,"CROSSETT 0.9 S, AR US"
2025-06-24,,,34108797,"CROSSETT 0.9 S, AR US"
2025-06-25,,,33542250,"CROSSETT 0.9 S, AR US"
